condition_id,question,entry_time,yes_price,first_trade_notional,resolution_time,resolved_yes,n_trades
0xcc65e1d0c63eb11b5fb566649774c10f128dc1e8cc64c35115952a37220cd9e5,Will Min Hyung-bae win the 2026 Jeonnam–Gwangju mayoral election?,2026-04-23T22:57:04+00:00,0.8601,52.6042,2026-06-04T02:45:27+00:00,True,119
0xe17ceda630abeb3fb290725a731f9ad21357b51287b775272655ce740ba1fb42,Will Ammar Campa-Najjar advance from the CA-48 primary election?,2026-04-23T23:16:00+00:00,0.43,3.42,2026-06-04T05:11:42+00:00,False,65
0x4a98c0210dfaca856d8533a0214cda2ae32f328f985b9f8a4ec21ec8fd505d2e,"Will Keir Starmer say ""Mr. Speaker"" 20+ times during the next Prime Minister's Questions event?",2026-04-23T23:28:32+00:00,0.43,4.8269,2026-04-29T14:16:36+00:00,True,45
0x68d54409e667c0431706c58110a732df7af63592aaa1332ed3672fa6b6e77d63,Will Lee Jang-woo win the 2026 Daejeon mayoral election?,2026-04-23T23:35:10+00:00,0.27,9.9992,2026-06-04T02:56:45+00:00,False,280
0xe6bf11453ef348f134d54b34d1316e8013ce8439e30682ed1d1cb795fd70b416,Will Kevin O'Neil advance from the CA-48 primary election?,2026-04-23T23:37:30+00:00,0.07,19.53,2026-06-04T05:10:25+00:00,False,28
0x52a1f17e0ff3f91e7e1454943d095aa713c93525e60c12b73ca87e0f03a9a1a5,Will Mai Vang advance from the CA-07 primary election?,2026-04-23T23:42:36+00:00,0.65,130.0,2026-06-10T05:31:03+00:00,True,64
0x8ad8ddef4a69dec01b0ca8f789eb6d67af47789f7b993ef09eacb06b238df53a,"Will Leavitt say ""President"" 55+ times during the next White House press briefing?",2026-04-23T23:45:30+00:00,0.79,0.9832,2026-04-27T20:58:08+00:00,True,70
0x0f9a08b2e00463d30dfe0d41ca7a553e42061359475c33145c1e359af97740dc,Will Zachariah Wooden advance from the CA-07 primary election?,2026-04-23T23:46:12+00:00,0.1,20.0,2026-06-10T05:31:45+00:00,False,75
0x9818528d28c6d0df2c340bb7dcd3e5ca3a78588dda0b65fb4b4a643e1c218603,Will Robb Tucker advance from the CA-03 primary election?,2026-04-23T23:55:28+00:00,0.11,2.2,2026-06-04T05:11:15+00:00,True,45
0x93c5679ba64e3ce79ee8e3b245755f1c565be46f4650718ca79337f09ccaa7eb,Will Brandon Riker advance from the CA-48 primary election?,2026-04-24T00:07:04+00:00,0.18,9.02,2026-06-04T05:11:18+00:00,False,19
0x35bc22c22115b7a1f2dae69f21189a5e7d353e114510023ee191a9a00b7156ba,Will Lee Jin-sook win the 2026 Daegu mayoral election?,2026-04-24T00:16:20+00:00,0.8,0.984,2026-06-04T02:49:42+00:00,False,291
0x54269af2f091168ec5e921148340ecb77af195eb06c9ca816da1ca02f3169aa1,Will Cho Sangho win the 2026 Sejong mayoral election?,2026-04-24T00:27:00+00:00,0.89,0.6385,2026-06-04T02:52:31+00:00,True,128
0xdeb647fdf84101019b915355e56168e6f629e2399763b2c32f86ce63476d8252,Will Kim Sang-wook win the 2026 Ulsan mayoral election?,2026-04-24T00:30:44+00:00,0.74,28.9843,2026-06-04T02:49:21+00:00,True,912
0xebf57e5dfe41449822b5de233c88bdc7c1026fb74ff8e6bc8fa385d8a65bff8d,Will Kim Boo-kyum win the 2026 Daegu mayoral election?,2026-04-24T01:01:04+00:00,0.46,10.4026,2026-06-04T02:44:04+00:00,False,3527
0x166c50c1a53c19aec417e584a6038db4894cd940ab838becc44da0b0c67203b9,Will Joo Ho-young win the 2026 Daegu mayoral election?,2026-04-24T01:01:06+00:00,0.02,19.2164,2026-06-04T02:50:21+00:00,False,170
0xfcfa29784937e16ee9a00acda6423788a50b5b00b626fcf3313d4710ea20791c,Will Yoon Jae-ok win the 2026 Daegu mayoral election?,2026-04-24T01:01:06+00:00,0.02,19.2164,2026-06-04T02:50:21+00:00,False,274
0x4db95bf40215cc7f3ff4ac3c33f70460da8119c0182dbde6ae6ecbf6bb9972f5,Will Choi Eun-seok win the 2026 Daegu mayoral election?,2026-04-24T01:01:06+00:00,0.02,19.2164,2026-06-04T02:48:28+00:00,False,177
0x84e9a206d2272a92521a519654a71e5d7f2be8529a4f1068772d3f4f3a6c370b,Will Yoo Young-ha win the 2026 Daegu mayoral election?,2026-04-24T01:01:06+00:00,0.02,19.2164,2026-06-04T02:44:01+00:00,False,196
0xe27c0387953f8a46f6bee584bcc8fbf80555a6a6b59d9bce943cb959f63a986d,Will Lee Jae-man win the 2026 Daegu mayoral election?,2026-04-24T01:01:06+00:00,0.02,19.2164,2026-06-04T02:49:37+00:00,False,175
0xe6001c322626ed1cfb3e1b41ae8747261ad71b223926d4235c613d5323c45fbd,Will Kang Min-gu win the 2026 Daegu mayoral election?,2026-04-24T01:01:06+00:00,0.02,19.2164,2026-06-04T02:50:22+00:00,False,172
0x26204a0fa8c540f8f6a6403d7111074da46a1e57559e9bd184df9f04bd99e370,Will Hong Seok-jun win the 2026 Daegu mayoral election?,2026-04-24T01:01:06+00:00,0.02,19.2164,2026-06-04T02:48:28+00:00,False,171
0x9f8ef513451d3cc70cccbb94bd31d6b58a1b0d31af5217e09abc1801f0e9409e,Will Choo Kyung-ho win the 2026 Daegu mayoral election?,2026-04-24T01:01:06+00:00,0.4,11.5928,2026-06-04T02:44:28+00:00,True,3426
0xf4bc7bf283f8a99a27693406e1f4f5d924250afcb34173344fb1309ad59e5251,Will Seo Jae-heon win the 2026 Daegu mayoral election?,2026-04-24T01:01:06+00:00,0.02,19.2164,2026-06-04T02:49:30+00:00,False,209
0xb5adf50b31b164256de1b3333aa26f31aafd882ad6c71776704372332e528630,Will Kim Han-koo win the 2026 Daegu mayoral election?,2026-04-24T01:01:12+00:00,0.02,0.3924,2026-06-04T02:50:19+00:00,False,169
0x7a2c3f00877ff6fd6dd0d38e1e9996c087b1175954ca7e5e9b7f693f6232ca94,Will Jim Desmond advance from the CA-48 primary election?,2026-04-24T01:54:54+00:00,0.8752,14.0382,2026-06-04T05:11:45+00:00,True,23
0x897bd0d602de77e33368b13b63143c8de0b1d05fa344dc7ae792f62a4a744a0f,Will Adam Gray advance from the CA-13 primary election?,2026-04-24T02:54:52+00:00,0.9,1.5,2026-06-04T05:11:01+00:00,True,22
0xc14e9e3c85790585cd24593d1b150e3f225f8663fa7542139d79c602f6cc0911,Will Claude Keissieh advance from the CA-40 primary election?,2026-04-24T03:11:18+00:00,0.04,1.3,2026-06-10T05:30:54+00:00,False,6
0x06816ac46464071f72d3d782c6c5bd2ada0d4ec3de48280c8e346b8a7080a497,Will Francis Hoffman advance from the CA-40 primary election?,2026-04-24T03:11:26+00:00,0.05,1.2,2026-06-10T05:30:30+00:00,False,22
0xd1027b7ac28a62245461d4df2f41673c421747506404b43afa6ab1bf57f6e1d7,Will Lisa Ramirez advance from the CA-40 primary election?,2026-04-24T03:11:34+00:00,0.06,1.3,2026-06-10T05:30:33+00:00,False,17
0x0e139953b1123f4fad7b2801ef01aff3e2b7784917ffb7e7c5ad3819a6bc28d7,Will Enayat Nazhat advance from the CA-07 primary election?,2026-04-24T03:13:14+00:00,0.06,1.2,2026-06-10T05:31:31+00:00,False,23
0x51971bef5d63df4c949f019ded2ac1b51863f3fae7ba10c9868d8801e1ed9313,Will Arthur Dixon advance from the CA-34 primary election?,2026-04-24T03:13:40+00:00,0.06,1.2,2026-06-04T05:12:34+00:00,False,45
0x667742d55ee05a68ac031e2b97d94accd7fc6128884548378a4469daa06624ca,Will Loren Colin advance from the CA-34 primary election?,2026-04-24T03:13:48+00:00,0.05,1.5,2026-06-04T05:12:12+00:00,False,13
0xe05c257921a6f33f100330234d30f92e159d3c760a15b4cadc7623b1d102eeb4,Will Robert Lucero advance from the CA-34 primary election?,2026-04-24T03:13:56+00:00,0.1,1.2,2026-06-04T05:12:06+00:00,False,17
0x65f13efd249b5c8b77fc527aeb0a7cc3c00b7b3d332ecd7b06923225cd5ebc80,Will Mike Schaefer advance from the CA-48 primary election?,2026-04-24T03:14:42+00:00,0.04,1.2,2026-06-04T05:12:30+00:00,False,17
0x4ee210470102d8d3c844ed0c6ea81e2f387ad1e59573886af72442bfd8211a0a,Will Eric Shaw advance from the CA-48 primary election?,2026-04-24T03:14:48+00:00,0.06,1.3,2026-06-04T05:10:25+00:00,False,7
0xdd943d34425ff29b1a3f5c3f766fef36976de507c955776d15a8e4d136481693,Will Corinna Contreras advance from the CA-48 primary election?,2026-04-24T03:15:04+00:00,0.05,1.5,2026-06-04T05:12:37+00:00,False,13
0x1ea29238b475f39a99920b9ef057ded9c5b548fcc48443a0f04c7864240e5db0,Will Ferguson Porter advance from the CA-48 primary election?,2026-04-24T03:15:12+00:00,0.06,1.3,2026-06-04T05:11:19+00:00,False,18
0xbf1f7cb6e40bacc194f26f970f6dc8ee27cbf352097dd0ab0d63480c559882b6,Will Luis Reyna advance from the CA-48 primary election?,2026-04-24T03:15:22+00:00,0.06,1.2,2026-06-04T05:11:37+00:00,False,5
0xf9745cef2198ed7e6adc79440a4881318df49601c39559462733c3c68bd105e2,Will Stephen Clemons advance from the CA-48 primary election?,2026-04-24T03:15:32+00:00,0.06,1.2,2026-06-04T05:12:10+00:00,False,11
0xbe8e69a4cf0a4cc446f4b9dd47fa589f705e7959535453cc5d0161a55d02cb94,Will Mark Leonard advance from the CA-45 primary election?,2026-04-24T03:15:54+00:00,0.09,1.2,2026-06-10T05:31:34+00:00,False,27
0x13bf01871ebf937568d1189a22f1e5f437de8a54ffe0533abe3f5c5629aa1e33,Will Daniel Garibay Rodriguez advance from the CA-13 primary election?,2026-04-24T03:16:14+00:00,0.013,1.1,2026-06-04T05:12:15+00:00,False,21
0x15a1fda806f003eb03765bdbde0581a997a89c22e19a0e4d03f8b6a8c24ec036,"Will Leavitt say ""President"" 66+ times during the next White House press briefing?",2026-04-24T04:15:48+00:00,0.69,0.9752,2026-04-27T21:06:24+00:00,True,21
0xad9109cde8e43a448f04cbf7d7366724c2dc94a20959715471666276f8bf1703,Will Choi Min-ho win the 2026 Sejong mayoral election?,2026-04-24T04:23:04+00:00,0.07,3.2396,2026-06-04T02:48:48+00:00,False,87
0x1f13b05cb58a6cba3a829bec71a9dbe7dc3749a9945389b03197bf02af65da32,Will Hector De La Torre advance from the CA-41 primary election?,2026-04-24T04:24:26+00:00,0.1699,5.0,2026-06-04T05:11:15+00:00,False,21
0x7ccbe8ce9986fc3016c1aa4cf6608f43154a99ab87dfa66993e67ecf8b57764c,"Will Keir Starmer say ""Deeply Concerning"" during the next Prime Minister's Questions event?",2026-04-24T05:07:50+00:00,0.12,8.7155,2026-04-29T18:08:08+00:00,False,174
0x7d91dadf8caf21f0f646c198285ff8712452a83d57df3ce863699b5e2c3f34ba,"Will Keir Starmer say ""NHS"" during the next Prime Minister's Questions event?",2026-04-24T05:08:14+00:00,0.73,7.1423,2026-04-29T14:00:52+00:00,True,21
0x4ba4bdb7e66087e790fde223fcc98e829a311d3c6ed6e71dc9b4687b19290771,"Will Keir Starmer say ""Trump"" during the next Prime Minister's Questions event?",2026-04-24T05:19:26+00:00,0.19,1.7769,2026-04-29T14:53:14+00:00,False,111
0xf29802536e51a15b5298ef8d63034c772c00a9221efc8b22d1ce76827b2f046c,"Will Keir Starmer say ""Green"" during the next Prime Minister's Questions event?",2026-04-24T06:12:20+00:00,0.67,4.868,2026-04-29T15:13:04+00:00,False,20
0xe8d4dfcf34f393a644d50ac2791f537da8cebe578a0134cb746f7cb1dde569e8,"Will Keir Starmer say ""Shadow Secretary"" during the next Prime Minister's Questions event?",2026-04-24T07:16:16+00:00,0.03,1.247,2026-04-29T15:03:32+00:00,False,34
0x7441be9aee85e1c6d85961ca75a9439c0c377f721069e0a93db018cd0220fc14,Will Kim Doo-kyum win the 2026 Ulsan mayoral election?,2026-04-24T07:26:16+00:00,0.216,347.6105,2026-06-04T03:08:51+00:00,False,814
0xf480b4ea858af172baf1d8c4d2d0281ee8d2694ed9f40b12b3630c5328dfb3f6,Will the All India Trinamool Congress (AITC) win the most seats in the 2026 West Bengal Legislative Assembly election?,2026-04-24T08:25:00+00:00,0.495,115.645,2026-05-04T20:14:30+00:00,False,10000
0x85695b61993d8ed738f33dec76f931ae9e584c9b67d91a5ad7c936e75966f421,Will Tom Vo advance from the CA-45 primary election?,2026-04-24T08:29:24+00:00,0.51,4.86,2026-06-10T05:31:28+00:00,False,94
0x8ed6427be9230f1e8b9535096c5416a78b93a65942563a3a326a08da962d859c,"Will Keir Starmer say ""Sport"" during the next Prime Minister's Questions event?",2026-04-24T09:16:42+00:00,0.16,8.2925,2026-04-29T14:54:10+00:00,False,28
0x2076e84281a9e752bc135d07b93837a31078f81812b9b4cccfb7bd598ced4a81,"Will Keir Starmer say ""Surveillance"" during the next Prime Minister's Questions event?",2026-04-24T09:16:50+00:00,0.16,8.2925,2026-04-29T15:12:36+00:00,False,21
0x221c3da0b46a9b0ef881de51595c1f77cd0104fb2c3ad3861e7d7e8e25b74bfa,"Will Keir Starmer say ""Europe"" during the next Prime Minister's Questions event?",2026-04-24T09:20:20+00:00,0.61,5.9097,2026-04-29T14:55:14+00:00,False,33
0xc3e6d400981facf9b90349253209c70607f6cfa50e26250429b69da6a7999f08,Will Muhammad Salman Rais be the Democratic nominee for MI-07?,2026-04-24T09:36:12+00:00,0.05,7.0,2026-08-05T05:26:42+00:00,False,54
0x4bf69008f3001f6547b74c50f7953958b2d1d85bcc7d1e6ca0088ac1995231c2,Will Josh Cowen be the Democratic nominee for MI-07?,2026-04-24T09:36:22+00:00,0.04,4.0,2026-08-05T05:26:42+00:00,False,60
0x62deb9a8d72e40a658dbe8e04e3937647d29b2866e1c07737aee5641bae90c92,Will Young Kim advance from the CA-40 primary election?,2026-04-24T10:50:34+00:00,0.72,3.65,2026-06-10T05:31:12+00:00,True,128
0x08acc09f157bcd82e7076409ed26d5934dd70df044c66af1d4b81671b0e83831,"Will Keir Starmer say ""Macroeconomy"" during the next Prime Minister's Questions event?",2026-04-24T11:22:26+00:00,0.06,9.3549,2026-04-29T14:54:08+00:00,False,26
0x2f9712ddd3ca1ca5a94539cd9b72212fa6365c566612fbd62b123985bceb854e,Will Matt Maasdam be the Democratic nominee for MI-07?,2026-04-24T11:49:04+00:00,0.29,14.2,2026-08-05T05:26:42+00:00,False,460
0x1b0d48db53d286731be8004f1ae474b62d811dc8452d6bb43143119ccb055586,Will Alexandra Prieditis be the Democratic nominee for MI-07?,2026-04-24T11:49:04+00:00,0.06,18.8,2026-08-05T05:26:42+00:00,False,54
0x28b060c7894022b2b706be95140e1a31138febef5ea9f5cfc5ead8ecacd87a56,Will Elyon Badger be the Democratic nominee for MI-07?,2026-04-24T11:49:06+00:00,0.05,19.0,2026-08-05T05:26:42+00:00,False,53
0xd2d7b77caa7e513dc8ad74c0c4c66acfbaa7384d79f5d0e4bb4f88666ac3b496,Will Bridget Brink be the Democratic nominee for MI-07?,2026-04-24T11:49:06+00:00,0.35,13.0,2026-08-05T05:26:42+00:00,False,808
0xfe1373c1dc94a8b1a9f96bf6888f98e30acc0b49bafd08292f86807c58ac46bf,Will Lauren Babb Tomlinson advance from the CA-06 primary election?,2026-04-24T12:07:18+00:00,0.1873,6.64,2026-06-10T05:29:07+00:00,False,39
0x592420b00ae75ae4cf7cf7dbcf1a9bb0ca362adb738eef8506c4bfc6b9298ad9,"Will Keir Starmer say ""Tolerance"" during the next Prime Minister's Questions event?",2026-04-24T12:46:52+00:00,0.2,0.984,2026-04-29T15:57:50+00:00,False,52
0x5d10f714c5930fcd9e598c761d2c9ee4201ffb77f9f0b5f8716bd48c565e2958,"Will Keir Starmer say ""Housing"" during the next Prime Minister's Questions event?",2026-04-24T13:45:56+00:00,0.65,5.3946,2026-04-29T15:58:28+00:00,False,21
0xcece137203daadd053d723867fe35e981e16b6cf0248dcd83363f8e843495ca4,"Will Keir Starmer say ""U-Turn"" during the next Prime Minister's Questions event?",2026-04-24T14:08:14+00:00,0.23,3.7792,2026-04-29T15:05:14+00:00,False,18
0x5d8be4d82f15c0a2b239ba5b432c14cea90012506ad61ce9204c88c630034bcb,Will Luther Campbell be the Democratic nominee for FL-20?,2026-04-24T14:22:56+00:00,0.06,12.22,2026-08-19T01:27:42+00:00,False,46
0x1b5fb2a9d9f94307110c9e1e9b9fb58d0d1ec6b25f4b9478f0498afa3338a8db,Will Maisha Williams be the Democratic nominee for FL-20?,2026-04-24T14:22:56+00:00,0.06,12.22,2026-08-19T01:27:42+00:00,False,36
0x3e9b01031b64ae15d35e05077a353abad5af0d9819e99d33474426c0f9c649e7,Will Rudy Moise be the Democratic nominee for FL-20?,2026-04-24T14:22:56+00:00,0.14,0.602,2026-08-19T01:27:42+00:00,False,76
0x3ed5017c6fbed8ce50a1e6498bbafd52b0e992a17eea3879aa6ffc4111b839f2,Will Mark Douglas be the Democratic nominee for FL-20?,2026-04-24T14:22:56+00:00,0.06,12.22,2026-08-19T01:27:42+00:00,False,34
0xc785b7bd404b24b833f55dff284ca3a18c18103d957f799d97c13f0fbfb941db,Will Jimmy Gomez advance from the CA-34 primary election?,2026-04-24T15:45:50+00:00,0.8796,5.0,2026-06-04T05:12:42+00:00,True,58
0xa237152a104eca84501bd1462a4785c380480da82a14a22b024a5fab298845ff,Will Vin Kruttiventi advance from the CA-13 primary election?,2026-04-24T16:17:32+00:00,0.2868,33.88,2026-06-04T05:12:48+00:00,False,40
0x246ece151112b66f8d22e6c15dd025b0eaac3e4aa7a955dd5ae3cd04b797b0ad,"Will Keir Starmer say ""Mr. Speaker"" 30+ times during the next Prime Minister's Questions event?",2026-04-24T16:43:50+00:00,0.632,38.8224,2026-04-29T14:39:22+00:00,True,88
0x6b9a06bb8ffe4c0111add3f353efcd429241a695d4140e811f7d4e06ce3ba98a,Will Chris Bennett advance from the CA-03 primary election?,2026-04-24T17:55:20+00:00,0.07,1.54,2026-06-04T05:11:01+00:00,False,29
0xd7685102fcee16640db1db4d8de565339316b9eb27254e72def7efe8da09cf34,"Will Keir Starmer say ""Apologize"" or ""Apology"" during the next Prime Minister's Questions event?",2026-04-24T18:12:50+00:00,0.54,0.9632,2026-04-29T15:59:28+00:00,False,26
0x16fb3f08a2589239624eb854f728fbea142e197e41ee6ffbd7f80bd147f9f42f,Will Chuong Vo advance from the CA-45 primary election?,2026-04-24T19:47:48+00:00,0.5,10.0,2026-06-10T05:31:34+00:00,True,53
0xaee825039d21b4eb6699445f388ec6a3f8a8e6ee18f08fc9485e73ec9c293f8e,Will Mitch Clemmons advance from the CA-41 primary election?,2026-04-24T20:40:08+00:00,0.51,8.4,2026-06-04T05:11:16+00:00,True,23
0x6f6beed6d2ef3360d10f4d99b164ad29f8ec2dd447e987be0ef7c3d8fb9e15fa,Will Abel Chavez advance from the CA-48 primary election?,2026-04-24T21:06:36+00:00,0.18,4.92,2026-06-04T05:11:55+00:00,False,10
0xff3664fd0cf3d5a5ff3adf430f80039196a5be39c9abd775ffb07149ae0d3745,"Will Keir Starmer say ""Friendship"" during the next Prime Minister's Questions event?",2026-04-24T21:29:36+00:00,0.28,11.262,2026-04-29T15:59:30+00:00,False,63
0xa7ed22d24598a26e5aea50951805d8040b3fb416a17194e5e26e3d08e870bed9,"Will Keir Starmer say ""Renewable"" during the next Prime Minister's Questions event?",2026-04-24T21:37:54+00:00,0.28,7.0387,2026-04-29T14:20:50+00:00,True,56
0x1ce36aa5239faeaa00cd95eb13ec3d76601e2ce3976d81f362be1e78dfd6e206,"Will Keir Starmer say ""Crisis"" during the next Prime Minister's Questions event?",2026-04-24T22:09:36+00:00,0.43,2.752,2026-04-29T15:12:10+00:00,False,12
0x6a45b07f74f989315dee5e43fb175b11a19a13ba09c458b3bf59fe353a9ec681,"Will Keir Starmer say ""Nuclear"" during the next Prime Minister's Questions event?",2026-04-24T23:07:30+00:00,0.39,2.8597,2026-04-29T14:29:36+00:00,True,16
0x57536d59bbf8b75b164ead4b6b579cad979b75f2fc407e6f8a545860cde1a91c,Will Chi Charlie Nguyen advance from the CA-45 primary election?,2026-04-24T23:31:30+00:00,0.35,1.75,2026-06-10T05:31:39+00:00,False,113
0xb4955d959c2960fb4d534d1b0f0a05b84a109d3553f2e57fd6cdf7de3c2b7dd9,"Will Keir Starmer say ""Victim"" during the next Prime Minister's Questions event?",2026-04-25T01:05:42+00:00,0.45,2.651,2026-04-29T15:58:34+00:00,False,18
0x0e7964b548cb235f900e64d319caaebf19dfd04e76d1c909bf5126454e712c3c,Will Lee Jung-hyun win the 2026 Jeonnam–Gwangju mayoral election?,2026-04-25T01:41:30+00:00,0.06,0.8794,2026-06-04T02:45:25+00:00,False,69
0x50a67e340e65ec86db44e0e2c7143cfaedb59968abe088ea384c9ca479162276,"Will Keir Starmer say ""Mental Health"" during the next Prime Minister's Questions event?",2026-04-25T06:39:48+00:00,0.28,3.5194,2026-04-29T15:05:14+00:00,False,15
0x0d1ad6d0ce2c91d84beaabc8ca14ebf0f1fe4e5e5cb35c664e36c2d966d3891d,"Will Keir Starmer say ""Ukraine"" during the next Prime Minister's Questions event?",2026-04-25T11:51:54+00:00,0.46,2.6006,2026-04-29T14:53:12+00:00,False,38
0xfc70afc418ef017380d9d6613d8d1efd8e547ee7d65ca90f04ff4965100ace69,"Will Keir Starmer say ""United States"" during the next Prime Minister's Questions event?",2026-04-25T16:11:42+00:00,0.26,3.623,2026-04-29T13:58:54+00:00,True,34
0xc887e917c9fe2acfc563546d5a2f8f3e5070025891c85d843f470f0a1ead1aa3,Will Ken Calvert advance from the CA-40 primary election?,2026-04-25T22:10:28+00:00,0.59,18.88,2026-06-10T05:31:06+00:00,True,46
0x93bd08fc0ff83c058c05090c79201e2b493413921e25ab82865d110356fd8724,"Will Keir Starmer say ""Urgent"" during the next Prime Minister's Questions event?",2026-04-26T03:19:42+00:00,0.34,3.2102,2026-04-29T15:12:22+00:00,False,7
0x61d147870c36ed415e3e70b1e91f1635dd69f22d71dffceb6bbc6aed121c2e24,"Will Leavitt say ""Impeach"" or ""Impeached"" or ""Impeachment"" during the next White House press briefing?",2026-04-26T03:59:44+00:00,0.22,3.8314,2026-04-27T21:12:08+00:00,False,7
0x1d39c4a1a36a4eb905fceb33b6e37dcde0edf73ce338ace175c218427b3aa0b5,Will voter turnout be <48% in the first round of the 2026 Colombian presidential election?,2026-04-26T13:59:18+00:00,0.19,0.9352,2026-06-26T02:48:37+00:00,False,67
0x70d9907d156928d624056f31ec58f391ea52e1482f120b1bc42a017898d4b4e4,Will George Walsh be the Democratic nominee for MD-01?,2026-04-26T20:21:26+00:00,0.06,14.664,2026-06-26T15:35:52+00:00,False,37
0xf9a708ecc9bcb478dc09501c272502411191b3366b1fcbaeed22c66c5fc7a5df,Will Randi White be the Democratic nominee for MD-01?,2026-04-26T20:21:26+00:00,0.08,14.352,2026-06-26T15:35:52+00:00,False,42
0x98aca14ca00865d88687d9c627b7ba42c4e6a1de962c54b1d7556497c0901765,"Will Leavitt say ""Democrat"" 5+ times during the next White House press briefing?",2026-04-27T17:16:08+00:00,0.7444,39.1821,2026-04-27T20:50:20+00:00,True,5
0x3aeca7273eaaa4a8d51747d349811f6bab5638ccf9fcebc364be9c3ea26775e9,Will Doug Turner win the 2026 New Mexico Governor Republican primary election?,2026-04-27T19:27:06+00:00,0.01,0.1309,2026-06-03T07:18:04+00:00,False,309
0xba55f0eabef3afd1e0e2ef9cc025c99e396aef5a7cbb1f25e9fd296e72ef0663,Will voter turnout be 60%+ in the first round of the 2026 Colombian presidential election?,2026-04-28T00:47:50+00:00,0.0754,49.6985,2026-06-26T02:50:32+00:00,False,119
0x00a8f9e16e2a7beee81ebdd05a5cf3d1482c85ae672f9bb0da2d048c4ff1f1b0,Will Pam Bondi be held in contempt of Congress by June 30?,2026-04-28T02:52:32+00:00,0.14,2.0,2026-07-01T06:11:11+00:00,False,21
0x5f48b1799e796e3f0e045bfbeff524c15767906b30fae351533d8bbf4f1a3c5a,Congress passes Iran war powers resolution by May 31?,2026-04-28T04:54:42+00:00,0.19,25.0,2026-06-01T07:06:17+00:00,False,446
0xd6591e966aebf061547ef34cdf3494ed318969887c8b7fb53f10ed5d5461a547,Will Paloma Valencia win the 2026 Colombian presidential election?,2026-04-28T09:50:42+00:00,0.3275,49.99,2026-06-24T20:06:13+00:00,False,10000
0xae6d3d20bc8f742922dc40880cd8a8671c10385a9912fa7cd670fba0643dfe96,Will Rafael López Aliaga win the 2026 Peruvian presidential election?,2026-04-28T20:30:50+00:00,0.028,1.03,2026-07-04T01:42:11+00:00,False,10000
0x85891d3d64d31941b042c277f8d2182fe05d36a317e457cc8c3d07009d21972d,Will voter turnout be 54-57% in the first round of the 2026 Colombian presidential election?,2026-04-29T04:11:28+00:00,0.53,3.021,2026-06-26T02:50:32+00:00,False,104
0x54340f047993498875e98e36447577fffa83a23de09b613ab7b2e98bbb7b41dc,Netanyahu drops out of Israel election by July 31?,2026-04-30T06:39:40+00:00,0.3335,5.0,2026-08-01T06:04:59+00:00,False,716
0xac594b2385387474e8ad819047a94549ac6fbd1c6ccdb8a2515a36a3427faac0,Ruben Rocha out as Governor of Sinaloa by May 31?,2026-04-30T20:39:36+00:00,0.89,5.0,2026-06-01T06:24:29+00:00,False,3159
0x3b772e2d3873706a696a39db9e98b7cd89d73a020238737724bff78a904c2b09,"Will Starmer say ""Mr. Speaker"" 10+ times during the next Prime Minister's Questions event?",2026-05-01T03:31:44+00:00,0.9182,1.0,2026-05-20T14:46:24+00:00,True,292
0x8cb5da1bc36652dc50c70f990d36c4dbbdf4d18c02cfa90afe87ce6e1cc2b571,"Will Starmer say ""Trump"" during the next Prime Minister's Questions event?",2026-05-01T04:01:54+00:00,0.1961,1.0,2026-05-20T16:22:24+00:00,False,126
0xa08511fc27a51711985a08b6dfb0be41ed4994d2f3b889fbaba67198f06065d5,"Will Starmer say ""Oil"" or ""Gas"" during the next Prime Minister's Questions event?",2026-05-01T04:02:34+00:00,0.78,1.0,2026-05-20T14:30:20+00:00,True,44
0xfe987a9d4d04c4c01718eee7e3f1dbc00493594d5d3289815d05233a35c68424,"Will Starmer say ""Jewish"" during the next Prime Minister's Questions event?",2026-05-01T04:12:48+00:00,0.25,1.0,2026-05-20T15:18:33+00:00,False,69
0xc540455325a30c466c965ed53077b6c2df921a83734eaf937d616a8255f50f3b,"Will Starmer say ""Anti-Semitism"" or ""Anti-Semitic"" during the next Prime Minister's Questions event?",2026-05-01T04:13:02+00:00,0.73,3.0,2026-05-20T16:00:17+00:00,False,62
0xc159e8df62318c9bd6ab5315688305f1fe93aa6e936ab32582aa7ac73bbfe272,"Will Starmer say ""Mr. Speaker"" 20+ times during the next Prime Minister's Questions event?",2026-05-01T04:14:02+00:00,0.703,5.0,2026-05-20T16:06:07+00:00,True,111
0x48c2276fe4be73ff0075f879cce81145b0b76be9adc814cdd6320877ec651d91,"Will Starmer say ""Shadow Secretary"" during the next Prime Minister's Questions event?",2026-05-01T04:35:06+00:00,0.05,4.75,2026-05-20T16:11:15+00:00,False,47
0xc36155ebf4d8b5d2ce5e256ccba588dc005b4c8f08353bbc5e1db5239d121d7f,"Will Starmer say ""NHS"" during the next Prime Minister's Questions event?",2026-05-01T04:36:26+00:00,0.96,9.6,2026-05-20T14:46:21+00:00,True,49
0x7f2c009fc3a7959ed47d38af49427397d18dd580c9f8a72fa15a0c6a9792dbb5,"Will Starmer say ""U-turn"" during the next Prime Minister's Questions event?",2026-05-01T06:50:30+00:00,0.68,1.6,2026-05-20T16:14:28+00:00,False,23
0x8acfaeb291e005effdb4c96ccc57cb83e30ba57617de13e9367ee1e02067749a,"Will Starmer say ""Chancellor"" during the next Prime Minister's Questions event?",2026-05-01T07:11:26+00:00,0.65,1.75,2026-05-20T14:29:17+00:00,True,35
